Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebVisitsMonth,Response,Age,Total_Spend,Total_Purchases,Total_Dependents,Total_Campaigns_Accepted,Cluster,Cluster_Label
0,0,75484.0,50,2,4,0,50,1159,16,1,0,2,High-Value
2,1,70379.0,84,3,4,0,50,860,22,1,0,2,High-Value
2,0,79419.0,96,1,2,0,56,1631,14,0,0,2,High-Value
2,0,64014.0,56,7,7,0,80,444,15,3,1,0,Deal-Seeking Parents
1,0,76998.0,85,2,6,0,71,1910,27,1,1,2,High-Value
2,0,49854.0,63,5,6,0,54,380,13,1,0,0,Deal-Seeking Parents
2,0,60585.0,17,10,5,1,55,736,20,2,0,0,Deal-Seeking Parents
2,1,42873.0,11,4,8,0,76,269,11,2,0,0,Deal-Seeking Parents
1,0,87679.0,62,1,4,1,38,2524,28,0,3,3,Premium Loyal
1,0,57867.0,48,7,6,0,48,612,18,1,0,0,Deal-Seeking Parents
1,0,35765.0,86,2,6,0,36,75,6,1,0,1,Budget-Conscious
1,0,65492.0,73,2,2,0,67,1045,24,0,0,2,High-Value
1,1,32952.0,36,1,7,0,49,55,5,1,0,1,Budget-Conscious
2,0,53374.0,34,6,9,1,57,1064,15,1,1,0,Deal-Seeking Parents
1,0,71706.0,16,4,5,0,67,1443,21,1,0,2,High-Value
1,0,68487.0,48,1,4,0,38,1366,29,0,0,2,High-Value
2,0,53253.0,61,7,5,0,51,436,12,2,0,0,Deal-Seeking Parents
0,1,31163.0,54,1,6,0,53,38,4,1,0,1,Budget-Conscious
1,0,42014.0,56,6,8,1,49,436,14,1,0,0,Deal-Seeking Parents
2,0,54108.0,74,13,8,0,53,747,19,2,0,0,Deal-Seeking Parents
2,1,49667.0,35,2,8,1,71,1396,20,0,1,3,Premium Loyal
2,0,63206.0,65,1,2,0,52,928,13,0,1,2,High-Value
2,0,57136.0,48,9,6,0,54,642,17,2,0,0,Deal-Seeking Parents
0,0,46772.0,88,6,8,0,51,1048,24,1,1,0,Deal-Seeking Parents
2,0,78931.0,19,1,1,0,55,943,23,0,0,2,High-Value
1,0,53977.0,21,5,5,0,68,907,22,1,0,0,Deal-Seeking Parents
1,0,84219.0,27,1,1,0,38,1198,17,0,0,2,High-Value
2,1,46098.0,86,4,8,0,51,120,7,2,0,0,Deal-Seeking Parents
1,0,73538.0,92,3,7,0,61,1658,23,1,0,2,High-Value
1,0,79529.0,1,1,2,0,40,1638,21,0,0,2,High-Value
0,0,20981.0,14,1,8,1,49,73,6,0,0,1,Budget-Conscious
1,1,51766.0,74,2,5,0,46,275,10,1,0,1,Budget-Conscious
1,0,55759.0,84,5,8,0,64,854,21,1,0,0,Deal-Seeking Parents
1,0,33039.0,4,1,5,0,48,78,6,1,0,1,Budget-Conscious
2,0,37787.0,50,1,8,0,54,106,6,1,0,1,Budget-Conscious
1,1,27242.0,2,2,9,1,56,106,5,1,0,1,Budget-Conscious
2,1,87188.0,73,1,3,1,43,1923,18,0,0,3,Premium Loyal
1,0,69930.0,21,1,3,0,55,1662,21,0,0,2,High-Value
1,1,37697.0,82,1,6,0,50,84,6,1,0,1,Budget-Conscious
2,0,37401.0,14,2,7,0,53,48,5,1,0,1,Budget-Conscious
1,1,3502.0,56,0,14,0,53,5,0,1,0,1,Budget-Conscious
1,0,58597.0,20,12,7,0,50,733,20,2,0,0,Deal-Seeking Parents
2,1,82032.0,54,0,1,0,78,1234,17,0,0,2,High-Value
1,0,28087.0,77,3,7,0,68,112,6,2,0,1,Budget-Conscious
2,1,74004.0,5,1,3,1,39,1658,14,0,2,3,Premium Loyal
1,0,19740.0,65,2,5,0,66,55,5,1,0,1,Budget-Conscious
0,0,57036.0,33,4,9,0,51,1513,22,1,1,0,Deal-Seeking Parents
0,0,53083.0,65,6,7,0,68,271,11,2,1,0,Deal-Seeking Parents
2,0,69283.0,41,4,5,0,51,904,23,1,0,2,High-Value
2,1,46098.0,86,4,8,1,51,120,7,2,0,0,Deal-Seeking Parents
0,0,23331.0,92,2,8,0,38,103,6,1,0,1,Budget-Conscious
0,1,23331.0,97,6,9,0,38,269,11,1,0,1,Budget-Conscious
1,1,9255.0,91,1,8,0,37,22,4,1,0,1,Budget-Conscious
2,1,67786.0,0,1,1,1,67,1156,15,0,0,3,Premium Loyal
2,0,71969.0,59,3,8,0,55,1086,16,1,1,0,Deal-Seeking Parents
2,1,59235.0,4,3,7,0,59,1128,25,1,0,0,Deal-Seeking Parents
1,0,31928.0,5,2,7,0,37,72,7,1,0,1,Budget-Conscious
2,0,74881.0,48,4,5,0,65,964,23,2,0,0,Deal-Seeking Parents
1,0,65819.0,99,1,3,0,48,1383,19,0,0,2,High-Value
2,1,51411.0,81,1,5,0,73,18,3,3,0,1,Budget-Conscious
1,1,51983.0,95,3,7,0,62,793,21,1,0,0,Deal-Seeking Parents
2,0,42386.0,43,1,8,0,40,100,6,1,0,1,Budget-Conscious
0,0,30390.0,5,1,6,0,39,80,5,0,0,1,Budget-Conscious
1,1,30983.0,50,1,8,1,63,167,7,0,0,1,Budget-Conscious
1,1,66033.0,76,2,7,0,69,677,18,1,0,2,High-Value
0,0,37284.0,46,1,6,0,51,23,3,2,0,1,Budget-Conscious
2,1,57530.0,68,1,1,0,75,92,6,1,0,2,High-Value
0,0,76800.0,33,1,1,0,61,641,15,0,0,2,High-Value
1,0,63943.0,50,1,5,0,70,1106,16,1,0,2,High-Value
1,0,76081.0,85,1,2,0,64,1033,13,0,1,2,High-Value
1,0,67445.0,63,5,6,0,52,1174,27,1,0,0,Deal-Seeking Parents
2,0,37054.0,89,2,7,0,59,25,4,2,0,1,Budget-Conscious
2,0,47175.0,81,7,8,1,64,240,10,2,1,0,Deal-Seeking Parents
1,1,31859.0,77,1,7,0,50,20,3,1,0,1,Budget-Conscious
1,1,27215.0,50,4,6,0,65,102,7,3,0,1,Budget-Conscious
2,1,70179.0,10,3,5,0,50,1034,23,1,0,2,High-Value
1,0,39922.0,30,2,8,0,43,156,7,1,0,1,Budget-Conscious
2,0,49681.0,66,6,7,0,50,458,15,2,0,0,Deal-Seeking Parents
1,0,24645.0,16,1,8,0,38,17,3,1,0,1,Budget-Conscious
1,1,79865.0,12,1,1,0,72,792,20,1,0,2,High-Value
1,0,44322.0,30,2,8,0,41,92,6,1,0,1,Budget-Conscious
1,1,47958.0,8,2,5,0,74,407,14,1,0,1,Budget-Conscious
2,1,63972.0,93,4,4,0,62,1269,19,1,1,2,High-Value
1,0,75315.0,14,2,2,0,72,841,21,1,0,2,High-Value
2,0,55517.0,53,5,9,1,76,633,18,2,0,0,Deal-Seeking Parents
2,0,75283.0,26,11,4,0,69,1019,14,3,0,0,Deal-Seeking Parents
2,1,82800.0,23,1,3,1,80,1315,25,0,2,3,Premium Loyal
1,0,38998.0,92,3,8,0,72,54,5,2,0,1,Budget-Conscious
2,1,90638.0,29,1,1,1,35,2525,17,0,1,3,Premium Loyal
2,0,27161.0,41,1,7,0,40,52,4,1,0,1,Budget-Conscious
1,0,42014.0,56,6,8,1,49,436,14,1,0,0,Deal-Seeking Parents
2,0,38201.0,19,4,8,0,66,268,11,1,0,0,Deal-Seeking Parents
1,0,45203.0,4,1,6,1,44,147,7,2,0,1,Budget-Conscious
2,0,81574.0,89,1,1,0,79,1798,17,0,2,3,Premium Loyal
1,0,34935.0,71,1,7,0,34,137,7,0,0,1,Budget-Conscious
2,1,60482.0,81,1,7,0,50,507,16,1,0,2,High-Value
1,0,34633.0,31,1,6,0,70,15,3,3,0,1,Budget-Conscious
2,0,78093.0,53,1,1,0,79,1105,16,0,0,2,High-Value
1,1,82460.0,78,1,1,0,76,974,14,0,0,2,High-Value
2,0,45903.0,80,2,4,0,60,66,6,1,0,1,Budget-Conscious
1,1,81361.0,18,1,1,1,39,778,26,0,0,3,Premium Loyal
2,1,35860.0,37,2,5,1,53,49,4,2,1,1,Budget-Conscious
2,0,40442.0,52,4,7,1,74,169,8,2,0,0,Deal-Seeking Parents
1,0,61482.0,39,1,2,0,61,299,11,0,0,2,High-Value
1,0,34968.0,11,7,7,0,46,221,10,1,0,0,Deal-Seeking Parents
1,0,75794.0,33,1,3,0,39,1682,24,0,1,2,High-Value
2,0,31497.0,22,2,8,0,64,155,8,1,0,1,Budget-Conscious
1,0,74268.0,83,1,2,0,71,892,12,0,0,2,High-Value
0,0,13724.0,43,1,9,0,38,58,4,1,1,1,Budget-Conscious
2,0,45143.0,74,3,7,0,61,311,12,1,0,0,Deal-Seeking Parents
2,1,52569.0,54,1,3,0,59,95,6,1,0,1,Budget-Conscious
2,1,48432.0,3,5,8,1,53,424,14,1,0,0,Deal-Seeking Parents
2,0,17144.0,96,5,7,0,66,47,7,2,0,0,Deal-Seeking Parents
1,1,36108.0,68,3,9,0,42,339,12,1,1,1,Budget-Conscious
1,0,76445.0,2,1,6,0,55,1410,20,1,0,2,High-Value
2,0,36663.0,40,1,2,0,51,35,5,1,0,1,Budget-Conscious
2,0,53843.0,64,4,7,0,61,562,16,1,0,0,Deal-Seeking Parents
2,0,90226.0,26,1,2,0,70,2352,23,0,1,2,High-Value
2,1,70638.0,69,1,3,0,71,1334,19,0,1,2,High-Value
1,0,44512.0,57,2,4,0,66,32,4,2,0,1,Budget-Conscious
1,0,27116.0,78,2,7,0,65,41,5,2,0,1,Budget-Conscious
2,0,54072.0,71,1,8,0,63,39,4,2,0,1,Budget-Conscious
1,0,71855.0,59,4,3,0,49,1141,21,1,0,2,High-Value
0,1,51250.0,28,5,9,0,36,710,19,1,1,0,Deal-Seeking Parents
2,0,60432.0,61,5,6,0,53,401,14,1,0,0,Deal-Seeking Parents
2,0,65526.0,22,1,2,0,62,506,16,1,0,2,High-Value
1,1,68655.0,95,1,3,0,38,1538,20,0,0,2,High-Value
0,0,12393.0,38,1,9,0,48,57,5,0,0,1,Budget-Conscious
1,1,64509.0,19,1,4,1,36,1722,18,0,1,3,Premium Loyal
1,1,33955.0,92,4,8,0,51,270,11,1,0,1,Budget-Conscious
1,0,31353.0,24,2,8,1,49,31,4,2,0,1,Budget-Conscious
1,0,55434.0,21,3,4,0,42,882,21,1,0,2,High-Value
1,0,28359.0,35,1,7,0,43,16,3,1,0,1,Budget-Conscious
1,1,57100.0,9,2,3,0,39,311,12,1,0,1,Budget-Conscious
1,0,69139.0,23,1,4,0,61,227,10,1,0,2,High-Value
2,0,52973.0,92,7,8,0,70,1152,24,1,0,0,Deal-Seeking Parents
2,0,51717.0,55,1,7,0,61,122,7,1,1,1,Budget-Conscious
1,0,18793.0,14,3,8,0,55,77,6,1,0,1,Budget-Conscious
0,0,66664.0,78,1,3,0,44,1289,18,0,0,2,High-Value
1,1,50664.0,64,9,9,0,67,561,15,2,0,0,Deal-Seeking Parents
1,0,54414.0,49,4,4,0,63,211,9,2,0,0,Deal-Seeking Parents
2,0,54549.0,8,2,7,0,74,233,10,1,0,1,Budget-Conscious
2,1,47111.0,35,6,9,0,55,1092,15,1,0,0,Deal-Seeking Parents
2,1,41003.0,11,1,6,0,63,601,16,0,0,2,High-Value
1,0,19444.0,8,3,7,1,44,54,7,1,0,1,Budget-Conscious
0,0,36301.0,53,1,7,0,50,78,6,1,0,1,Budget-Conscious
2,0,73059.0,36,1,4,0,79,1095,25,1,0,2,High-Value
2,0,42731.0,64,3,5,0,57,244,10,1,0,1,Budget-Conscious
2,0,52854.0,43,2,5,0,67,116,7,2,0,1,Budget-Conscious
1,0,22775.0,40,1,8,0,48,15,3,1,0,1,Budget-Conscious
2,0,46681.0,52,2,5,0,78,425,14,2,0,0,Deal-Seeking Parents
2,0,59821.0,11,6,8,0,71,734,20,1,0,0,Deal-Seeking Parents
1,1,50002.0,21,2,7,0,72,638,17,1,0,0,Deal-Seeking Parents
1,0,69755.0,23,1,1,0,81,894,21,0,0,2,High-Value
1,0,44078.0,17,2,5,0,57,41,5,2,0,1,Budget-Conscious
2,0,30560.0,6,1,7,0,50,31,4,1,0,1,Budget-Conscious
2,0,35924.0,56,1,5,0,57,34,4,2,0,1,Budget-Conscious
2,1,64140.0,71,5,5,1,62,1750,13,2,3,3,Premium Loyal
1,0,56386.0,51,8,9,0,45,612,17,2,0,0,Deal-Seeking Parents
0,0,24594.0,94,1,5,0,47,29,4,1,0,1,Budget-Conscious
0,0,75774.0,27,1,4,0,45,823,20,1,0,2,High-Value
2,1,39228.0,1,1,4,0,66,20,3,0,0,1,Budget-Conscious
2,0,58494.0,56,2,6,0,52,396,14,1,0,1,Budget-Conscious
1,1,58684.0,71,1,2,0,45,813,20,0,1,2,High-Value
1,1,57136.0,18,1,6,1,59,1179,19,0,0,3,Premium Loyal
2,1,56551.0,48,3,4,0,76,138,7,2,0,0,Deal-Seeking Parents
1,0,22448.0,86,3,3,0,44,55,6,1,0,1,Budget-Conscious
1,1,82014.0,48,1,6,1,65,1511,21,0,0,3,Premium Loyal
1,1,34213.0,2,3,9,1,63,117,6,2,0,1,Budget-Conscious
1,0,157146.0,13,0,1,0,49,1730,28,0,0,2,High-Value
2,1,25358.0,57,2,6,0,79,32,4,1,0,1,Budget-Conscious
2,1,35544.0,77,1,7,0,48,67,5,1,0,1,Budget-Conscious
2,0,36634.0,0,3,7,0,72,335,12,1,0,0,Deal-Seeking Parents
2,0,62670.0,57,1,3,0,72,825,21,1,0,2,High-Value
0,0,50334.0,24,6,6,0,54,694,17,1,0,0,Deal-Seeking Parents
1,1,72066.0,55,1,2,1,45,1792,16,0,2,3,Premium Loyal
2,1,50729.0,62,9,6,0,68,496,15,2,0,0,Deal-Seeking Parents
1,0,34916.0,89,4,9,0,58,231,9,2,0,1,Budget-Conscious
1,1,64892.0,77,2,4,0,50,902,22,1,0,2,High-Value
1,1,43602.0,45,3,6,0,60,68,6,2,0,1,Budget-Conscious
2,1,33996.0,46,1,4,0,37,71,5,0,0,1,Budget-Conscious
0,1,41473.0,80,1,7,0,41,76,5,1,0,1,Budget-Conscious
2,0,63246.0,60,1,4,0,59,772,21,2,0,2,High-Value
2,0,36732.0,71,3,2,0,67,47,6,2,0,1,Budget-Conscious
2,0,69084.0,43,2,8,0,56,1586,23,1,0,2,High-Value
2,0,77766.0,97,2,6,1,59,1529,32,1,1,3,Premium Loyal
2,1,37929.0,49,2,7,1,41,265,11,0,2,3,Premium Loyal
1,0,86610.0,66,1,2,0,75,1603,17,0,0,2,High-Value
2,0,80141.0,20,1,6,1,40,2091,21,0,1,3,Premium Loyal
0,0,72635.0,54,1,3,0,71,981,20,0,1,2,High-Value
1,0,69016.0,61,4,5,0,56,1533,30,1,0,2,High-Value
0,0,20193.0,18,1,4,0,35,82,6,0,0,1,Budget-Conscious
1,0,27573.0,45,4,8,0,51,244,10,1,0,1,Budget-Conscious
0,1,15862.0,26,1,8,0,47,36,4,1,0,1,Budget-Conscious
2,0,49544.0,0,2,7,0,50,404,14,1,0,1,Budget-Conscious
1,0,33228.0,28,1,7,0,46,71,5,1,0,1,Budget-Conscious
1,0,70440.0,49,1,3,0,48,1572,22,0,1,2,High-Value
1,0,38232.0,84,4,5,0,55,122,7,2,0,1,Budget-Conscious
2,0,22554.0,38,4,5,0,71,41,6,2,0,1,Budget-Conscious
2,0,23536.0,53,1,3,0,43,10,3,1,0,1,Budget-Conscious
1,0,49413.0,88,2,5,0,74,304,11,1,0,1,Budget-Conscious
1,0,42231.0,99,1,5,0,57,37,4,2,0,1,Budget-Conscious
2,1,78789.0,12,1,2,1,46,1754,15,0,0,3,Premium Loyal
1,0,56534.0,35,4,8,1,58,815,21,1,2,3,Premium Loyal
1,1,58350.0,5,4,6,0,55,1001,23,1,0,0,Deal-Seeking Parents
1,1,81217.0,77,1,1,0,37,1157,21,0,0,2,High-Value
1,1,49090.0,45,3,7,0,75,688,18,1,0,0,Deal-Seeking Parents
2,1,61787.0,71,1,5,0,39,1319,18,0,0,2,High-Value
2,0,18169.0,40,1,8,0,41,21,3,1,0,1,Budget-Conscious
0,1,24336.0,82,1,7,0,45,31,3,1,0,1,Budget-Conscious
1,0,18222.0,70,1,8,0,36,67,5,0,0,1,Budget-Conscious
1,1,62335.0,87,2,2,0,74,708,19,1,0,2,High-Value
0,0,42033.0,95,1,7,0,55,25,3,2,0,1,Budget-Conscious
2,0,86580.0,72,0,1,0,43,746,11,0,1,2,High-Value
2,1,41437.0,5,1,7,0,69,32,4,2,0,1,Budget-Conscious
2,1,73705.0,86,2,5,0,75,1695,23,2,0,2,High-Value
1,0,61064.0,80,5,6,0,50,1080,23,1,0,0,Deal-Seeking Parents
2,0,38452.0,62,3,7,0,71,72,6,2,0,1,Budget-Conscious
1,1,18358.0,49,3,7,0,37,57,7,1,0,1,Budget-Conscious
2,0,55012.0,85,6,5,0,53,660,19,1,0,0,Deal-Seeking Parents
0,0,9722.0,7,4,8,1,53,103,7,1,0,1,Budget-Conscious
2,0,38175.0,6,3,7,0,42,153,8,1,0,1,Budget-Conscious
2,0,58656.0,25,4,6,0,70,1220,28,1,1,0,Deal-Seeking Parents
1,0,52117.0,55,2,7,0,61,279,11,1,0,1,Budget-Conscious
1,0,64813.0,81,1,5,0,48,745,19,1,0,2,High-Value
2,0,54222.0,98,1,3,0,53,264,11,1,0,2,High-Value
1,0,83512.0,31,1,1,1,40,2157,21,0,4,3,Premium Loyal
2,0,77520.0,30,1,4,1,67,1526,22,1,3,3,Premium Loyal
1,0,41154.0,98,1,5,0,48,69,5,1,0,1,Budget-Conscious
1,0,80398.0,92,1,3,0,60,1597,25,0,1,2,High-Value
0,1,18746.0,41,2,6,0,34,64,6,1,0,1,Budget-Conscious
1,0,35196.0,68,6,8,0,42,497,12,1,0,0,Deal-Seeking Parents
1,1,60230.0,78,2,5,0,70,1067,15,1,0,2,High-Value
1,0,22108.0,46,2,7,0,49,31,5,2,0,1,Budget-Conscious
1,0,44392.0,71,5,7,0,52,211,9,2,0,0,Deal-Seeking Parents
2,0,55424.0,6,4,6,1,50,877,21,1,1,3,Premium Loyal
1,0,17688.0,82,1,8,0,47,11,3,1,0,1,Budget-Conscious
2,0,92491.0,71,1,3,1,43,2034,24,0,3,3,Premium Loyal
1,1,90273.0,32,1,2,1,35,1991,18,0,3,3,Premium Loyal
2,1,82571.0,28,0,2,0,64,1686,24,0,1,2,High-Value
2,1,38513.0,20,5,8,1,44,324,12,1,0,0,Deal-Seeking Parents
2,1,16653.0,10,3,6,1,47,69,6,1,0,1,Budget-Conscious
1,0,42586.0,7,5,8,1,71,252,11,2,0,0,Deal-Seeking Parents
0,1,23529.0,67,1,6,0,61,54,4,1,0,1,Budget-Conscious
2,0,74881.0,48,4,5,0,65,964,23,2,0,0,Deal-Seeking Parents
1,0,71107.0,61,2,4,0,75,1327,26,1,0,2,High-Value
2,0,46910.0,36,2,6,0,62,68,5,2,0,1,Budget-Conscious
1,0,18690.0,77,1,8,0,67,60,4,0,0,1,Budget-Conscious
1,1,37244.0,90,1,7,0,71,55,4,2,1,1,Budget-Conscious
1,0,82427.0,35,1,1,0,60,1456,20,0,1,2,High-Value
0,1,75342.0,38,1,4,0,68,563,17,1,0,2,High-Value
1,1,70044.0,46,4,5,0,72,1504,22,1,0,2,High-Value
1,1,79146.0,33,2,6,0,59,564,17,2,0,0,Deal-Seeking Parents
1,0,77437.0,70,1,1,0,63,1125,22,0,1,2,High-Value
1,0,54984.0,51,4,7,0,67,358,13,1,1,0,Deal-Seeking Parents
2,0,42403.0,18,1,8,0,55,42,4,1,0,1,Budget-Conscious
1,0,55761.0,97,2,6,0,62,184,8,1,1,1,Budget-Conscious
1,0,37292.0,32,5,8,0,43,460,14,1,0,0,Deal-Seeking Parents
2,1,45576.0,9,1,8,1,81,145,7,0,0,1,Budget-Conscious
1,0,70321.0,6,1,4,1,79,1376,24,0,0,3,Premium Loyal
2,1,58086.0,80,2,8,0,57,792,21,1,0,0,Deal-Seeking Parents
1,0,81795.0,74,1,2,0,74,1382,22,0,0,2,High-Value
0,0,28389.0,49,1,7,0,79,28,3,0,0,1,Budget-Conscious
2,0,66835.0,21,1,2,0,80,1033,23,0,0,2,High-Value
1,1,69901.0,95,3,5,0,57,882,20,1,0,2,High-Value
2,0,80360.0,56,2,2,0,77,2231,13,0,3,3,Premium Loyal
2,0,63342.0,48,3,6,1,65,1101,16,1,1,3,Premium Loyal
1,0,44989.0,26,5,6,0,52,369,11,1,0,0,Deal-Seeking Parents
0,1,31859.0,3,1,7,0,46,48,4,1,0,1,Budget-Conscious
2,1,51569.0,39,4,8,1,77,467,15,1,1,0,Deal-Seeking Parents
1,1,30372.0,33,3,7,0,55,44,5,2,0,1,Budget-Conscious
0,1,16014.0,42,4,3,0,47,38,6,2,0,1,Budget-Conscious
1,0,41120.0,80,3,6,0,58,81,6,2,0,1,Budget-Conscious
2,1,39763.0,9,2,9,1,55,167,8,1,0,1,Budget-Conscious
2,0,38725.0,52,2,4,0,71,45,5,2,0,1,Budget-Conscious
1,0,77981.0,78,3,5,0,54,664,18,1,0,2,High-Value
0,0,62905.0,68,3,4,0,62,622,17,1,0,2,High-Value
0,1,13533.0,45,2,7,0,47,48,5,1,0,1,Budget-Conscious
1,0,59481.0,47,2,2,0,51,461,14,1,0,2,High-Value
1,0,72117.0,34,1,5,0,49,1073,25,1,0,2,High-Value
0,0,21955.0,81,2,6,0,40,55,6,1,0,1,Budget-Conscious
1,0,67131.0,72,3,6,0,70,976,23,1,0,2,High-Value
2,1,36802.0,23,1,5,0,46,20,4,1,0,1,Budget-Conscious
1,0,71853.0,29,1,1,0,44,1149,16,0,0,2,High-Value
0,0,28249.0,80,1,6,0,65,43,5,0,0,1,Budget-Conscious
2,0,47808.0,30,2,7,0,51,224,8,1,1,1,Budget-Conscious
2,1,25509.0,15,3,9,1,52,101,6,1,0,1,Budget-Conscious
2,0,51012.0,86,1,6,0,80,209,9,0,0,1,Budget-Conscious
1,1,70596.0,68,1,2,0,41,968,20,0,0,2,High-Value
2,0,85431.0,54,1,0,0,74,1165,16,0,0,2,High-Value
1,0,42664.0,44,1,6,0,59,24,4,1,0,1,Budget-Conscious
1,0,42586.0,7,5,8,1,71,252,11,2,0,0,Deal-Seeking Parents
1,1,29760.0,87,4,8,0,41,165,8,1,0,1,Budget-Conscious
2,0,28973.0,59,2,8,0,49,269,11,0,0,1,Budget-Conscious
2,0,39435.0,16,1,7,0,53,102,6,1,0,1,Budget-Conscious
0,0,65370.0,1,1,1,0,42,461,18,0,0,2,High-Value
0,1,20194.0,64,2,6,0,47,47,5,1,0,1,Budget-Conscious
2,1,42473.0,72,3,5,0,50,144,7,2,0,1,Budget-Conscious
1,0,64590.0,98,1,6,0,58,1338,23,0,0,2,High-Value
1,0,71232.0,91,2,7,0,67,917,23,1,0,2,High-Value
1,0,34600.0,8,5,8,1,55,318,12,2,0,0,Deal-Seeking Parents
1,1,46904.0,20,4,8,0,59,253,10,2,0,0,Deal-Seeking Parents
1,0,49094.0,6,5,6,0,53,502,15,1,0,0,Deal-Seeking Parents
1,0,36075.0,54,1,6,0,43,119,6,1,0,1,Budget-Conscious
0,0,60839.0,72,13,8,0,47,1250,16,2,0,0,Deal-Seeking Parents
1,0,77298.0,46,1,3,0,47,969,23,1,0,2,High-Value
1,0,34026.0,11,3,5,0,76,76,6,2,0,1,Budget-Conscious
2,1,48918.0,21,2,4,0,63,62,5,2,0,1,Budget-Conscious
0,0,82122.0,89,1,1,0,64,1382,25,0,1,2,High-Value
1,1,37697.0,82,1,6,0,50,84,6,1,0,1,Budget-Conscious
1,0,34074.0,69,5,6,0,74,255,9,2,1,0,Deal-Seeking Parents
2,0,28520.0,55,1,6,0,66,43,4,2,0,1,Budget-Conscious
1,1,62535.0,13,1,3,0,71,398,13,1,0,2,High-Value
2,1,36273.0,80,2,6,0,49,76,6,1,0,1,Budget-Conscious
1,0,63404.0,97,2,4,0,62,902,13,2,1,2,High-Value
0,0,75774.0,27,1,4,0,45,823,20,1,0,2,High-Value
1,0,78416.0,99,2,3,0,50,1179,24,1,0,2,High-Value
1,0,75702.0,87,1,6,0,52,1921,28,1,1,2,High-Value
2,0,59385.0,85,2,5,0,75,185,8,2,0,0,Deal-Seeking Parents
1,1,37070.0,30,9,7,1,60,433,14,2,0,0,Deal-Seeking Parents
1,0,44689.0,82,2,7,0,75,34,4,2,1,1,Budget-Conscious
1,0,53977.0,21,5,5,0,68,907,22,1,0,0,Deal-Seeking Parents
2,1,7144.0,92,0,0,0,60,416,25,2,0,2,High-Value
1,1,18701.0,95,4,5,0,62,44,6,2,0,1,Budget-Conscious
1,0,90369.0,2,1,1,1,70,1588,16,0,0,3,Premium Loyal
2,1,63159.0,74,1,3,0,52,1797,16,0,1,2,High-Value
1,0,37758.0,49,2,8,0,60,40,4,2,0,1,Budget-Conscious
2,1,46757.0,71,6,9,0,63,1143,15,1,0,0,Deal-Seeking Parents
2,0,79734.0,72,1,1,0,57,914,13,0,1,2,High-Value
1,0,63207.0,68,1,7,0,34,1502,11,0,1,2,High-Value
1,1,72071.0,4,3,2,0,72,1338,17,1,0,2,High-Value
2,0,21840.0,80,1,9,0,43,27,4,1,0,1,Budget-Conscious
0,0,58582.0,15,2,5,0,44,763,20,1,1,2,High-Value
1,1,72282.0,70,1,7,1,75,1331,21,0,0,3,Premium Loyal
1,0,50387.0,91,3,5,0,70,525,16,2,0,0,Deal-Seeking Parents
2,0,32583.0,10,1,7,0,65,9,3,2,0,1,Budget-Conscious
1,0,62568.0,99,3,4,0,64,953,13,1,1,2,High-Value
2,1,44635.0,25,2,7,0,55,68,5,2,0,1,Budget-Conscious
2,1,33316.0,34,3,6,0,55,131,7,2,0,1,Budget-Conscious
1,0,63967.0,57,3,2,0,58,882,20,1,0,2,High-Value
0,0,52513.0,84,2,7,0,48,1149,23,0,0,2,High-Value
1,0,25293.0,51,1,8,0,57,37,4,1,0,1,Budget-Conscious
2,1,54111.0,97,2,5,0,61,388,13,1,0,2,High-Value
1,0,78394.0,13,1,2,1,40,1428,15,0,0,3,Premium Loyal
2,0,80739.0,92,1,1,0,68,1633,23,0,0,2,High-Value
2,0,22669.0,30,3,9,1,51,173,7,1,0,1,Budget-Conscious
1,1,29236.0,30,2,9,0,39,99,7,1,0,1,Budget-Conscious
1,0,44911.0,11,3,7,0,67,215,9,1,0,1,Budget-Conscious
2,0,54693.0,72,8,6,0,64,929,23,1,0,0,Deal-Seeking Parents
1,0,48186.0,39,3,7,0,52,219,9,1,0,1,Budget-Conscious
1,0,54809.0,0,4,4,1,49,174,8,2,0,0,Deal-Seeking Parents
1,0,41580.0,15,3,5,0,48,92,6,2,0,1,Budget-Conscious
2,0,80336.0,12,1,1,0,56,1052,24,0,0,2,High-Value
1,0,47743.0,56,3,6,0,69,275,11,1,1,1,Budget-Conscious
0,0,62972.0,39,2,6,0,71,587,14,1,0,2,High-Value
2,1,57333.0,55,11,6,1,72,1662,22,1,0,0,Deal-Seeking Parents
2,0,32313.0,60,3,9,0,44,159,8,1,0,1,Budget-Conscious
2,1,84953.0,73,1,2,1,73,1024,17,0,3,3,Premium Loyal
2,1,27071.0,90,2,6,0,58,35,5,1,0,1,Budget-Conscious
2,0,68148.0,86,1,2,0,69,1042,14,0,0,2,High-Value
2,0,65735.0,37,5,7,0,61,395,14,2,0,0,Deal-Seeking Parents
2,0,86836.0,7,1,5,1,51,557,22,0,3,3,Premium Loyal
2,0,4023.0,29,15,19,0,63,9,0,2,0,0,Deal-Seeking Parents
1,0,30093.0,19,1,7,0,36,69,5,0,0,1,Budget-Conscious
2,0,57705.0,14,3,6,0,60,486,15,1,0,0,Deal-Seeking Parents
1,1,25008.0,72,2,8,0,38,34,4,1,0,1,Budget-Conscious
0,1,83257.0,56,1,6,1,31,1365,27,0,2,3,Premium Loyal
1,0,22280.0,85,1,8,0,51,13,3,1,0,1,Budget-Conscious
